constraint_id,prompt_id,constraint_type,check_text,object_1,object_2,object_1_group,object_2_group,relation,relation_text,target_object,target_object_group,target_count,attribute,attribute_category,attribute_1,attribute_1_category,attribute_2,attribute_2_category,object_slot,attribute_slot
combined_attribute_cardinality_029_attr_presence_object_1,combined_attribute_cardinality_029,attribute_presence,The visual attribute 'reflective metallic' should be clearly present in the image.,,,,,,,,,,reflective metallic,material_finish,reflective metallic,material_finish,,,,object_1
combined_attribute_cardinality_029_attr_presence_object_2,combined_attribute_cardinality_029,attribute_presence,The visual attribute 'glossy white' should be clearly present in the image.,,,,,,,,,,glossy white,material_finish,,,glossy white,material_finish,,object_2
combined_attribute_cardinality_029_attr_binding_object_1,combined_attribute_cardinality_029,attribute_binding,The die in object_1 should have the 'reflective metallic' visual attribute.,die,,small_items,,,,die,small_items,,reflective metallic,material_finish,reflective metallic,material_finish,,,object_1,object_1
combined_attribute_cardinality_029_attr_binding_object_2,combined_attribute_cardinality_029,attribute_binding,The thumbtack in object_2 should have the 'glossy white' visual attribute.,,thumbtack,,small_items,,,thumbtack,small_items,,glossy white,material_finish,,,glossy white,material_finish,object_2,object_2
combined_attribute_cardinality_030_identity_object_1,combined_attribute_cardinality_030,object_identity,The object in object_1 should be identifiable as a die.,die,,small_items,,,,die,small_items,,,,,,,,object_1,
combined_attribute_cardinality_030_identity_object_2,combined_attribute_cardinality_030,object_identity,The object in object_2 should be identifiable as a rubber band.,,rubber band,,small_items,,,rubber band,small_items,,,,,,,,object_2,
combined_attribute_cardinality_030_cardinality,combined_attribute_cardinality_030,cardinality,The dominant generated object group corresponding to the requested die slot should contain exactly 4 visible instances.,die,,small_items,,,,die,small_items,4,,,,,,,object_1,
combined_attribute_cardinality_030_attr_presence_object_1,combined_attribute_cardinality_030,attribute_presence,The visual attribute 'matte black' should be clearly present in the image.,,,,,,,,,,matte black,material_finish,matte black,material_finish,,,,object_1
combined_attribute_cardinality_030_attr_presence_object_2,combined_attribute_cardinality_030,attribute_presence,The visual attribute 'transparent glass' should be clearly present in the image.,,,,,,,,,,transparent glass,material_finish,,,transparent glass,material_finish,,object_2
combined_attribute_cardinality_030_attr_binding_object_1,combined_attribute_cardinality_030,attribute_binding,The die in object_1 should have the 'matte black' visual attribute.,die,,small_items,,,,die,small_items,,matte black,material_finish,matte black,material_finish,,,object_1,object_1
combined_attribute_cardinality_030_attr_binding_object_2,combined_attribute_cardinality_030,attribute_binding,The rubber band in object_2 should have the 'transparent glass' visual attribute.,,rubber band,,small_items,,,rubber band,small_items,,transparent glass,material_finish,,,transparent glass,material_finish,object_2,object_2
combined_attribute_cardinality_031_identity_object_1,combined_attribute_cardinality_031,object_identity,The object in object_1 should be identifiable as a rubber band.,rubber band,,small_items,,,,rubber band,small_items,,,,,,,,object_1,
combined_attribute_cardinality_031_identity_object_2,combined_attribute_cardinality_031,object_identity,The object in object_2 should be identifiable as a cup.,,cup,,containers,,,cup,containers,,,,,,,,object_2,
combined_attribute_cardinality_031_cardinality,combined_attribute_cardinality_031,cardinality,The dominant generated object group corresponding to the requested rubber band slot should contain exactly 5 visible instances.,rubber band,,small_items,,,,rubber band,small_items,5,,,,,,,object_1,
combined_attribute_cardinality_031_attr_presence_object_1,combined_attribute_cardinality_031,attribute_presence,The visual attribute 'ceramic' should be clearly present in the image.,,,,,,,,,,ceramic,material_finish,ceramic,material_finish,,,,object_1
combined_attribute_cardinality_031_attr_presence_object_2,combined_attribute_cardinality_031,attribute_presence,The visual attribute 'red-and-white striped' should be clearly present in the image.,,,,,,,,,,red-and-white striped,pattern_texture,,,red-and-white striped,pattern_texture,,object_2
combined_attribute_cardinality_031_attr_binding_object_1,combined_attribute_cardinality_031,attribute_binding,The rubber band in object_1 should have the 'ceramic' visual attribute.,rubber band,,small_items,,,,rubber band,small_items,,ceramic,material_finish,ceramic,material_finish,,,object_1,object_1
combined_attribute_cardinality_031_attr_binding_object_2,combined_attribute_cardinality_031,attribute_binding,The cup in object_2 should have the 'red-and-white striped' visual attribute.,,cup,,containers,,,cup,containers,,red-and-white striped,pattern_texture,,,red-and-white striped,pattern_texture,object_2,object_2
combined_attribute_cardinality_032_identity_object_1,combined_attribute_cardinality_032,object_identity,The object in object_1 should be identifiable as a thumbtack.,thumbtack,,small_items,,,,thumbtack,small_items,,,,,,,,object_1,
combined_attribute_cardinality_032_identity_object_2,combined_attribute_cardinality_032,object_identity,The object in object_2 should be identifiable as a napkin.,,napkin,,surfaces,,,napkin,surfaces,,,,,,,,object_2,
combined_attribute_cardinality_032_cardinality,combined_attribute_cardinality_032,cardinality,The dominant generated object group corresponding to the requested thumbtack slot should contain exactly 5 visible instances.,thumbtack,,small_items,,,,thumbtack,small_items,5,,,,,,,object_1,
combined_attribute_cardinality_032_attr_presence_object_1,combined_attribute_cardinality_032,attribute_presence,The visual attribute 'glossy white' should be clearly present in the image.,,,,,,,,,,glossy white,material_finish,glossy white,material_finish,,,,object_1
combined_attribute_cardinality_032_attr_presence_object_2,combined_attribute_cardinality_032,attribute_presence,The visual attribute 'white speckled' should be clearly present in the image.,,,,,,,,,,white speckled,pattern_texture,,,white speckled,pattern_texture,,object_2
combined_attribute_cardinality_032_attr_binding_object_1,combined_attribute_cardinality_032,attribute_binding,The thumbtack in object_1 should have the 'glossy white' visual attribute.,thumbtack,,small_items,,,,thumbtack,small_items,,glossy white,material_finish,glossy white,material_finish,,,object_1,object_1
combined_attribute_cardinality_032_attr_binding_object_2,combined_attribute_cardinality_032,attribute_binding,The napkin in object_2 should have the 'white speckled' visual attribute.,,napkin,,surfaces,,,napkin,surfaces,,white speckled,pattern_texture,,,white speckled,pattern_texture,object_2,object_2
combined_attribute_cardinality_033_identity_object_1,combined_attribute_cardinality_033,object_identity,The object in object_1 should be identifiable as a thumbtack.,thumbtack,,small_items,,,,thumbtack,small_items,,,,,,,,object_1,
combined_attribute_cardinality_033_identity_object_2,combined_attribute_cardinality_033,object_identity,The object in object_2 should be identifiable as a cutting board.,,cutting board,,surfaces,,,cutting board,surfaces,,,,,,,,object_2,
combined_attribute_cardinality_033_cardinality,combined_attribute_cardinality_033,cardinality,The dominant generated object group corresponding to the requested thumbtack slot should contain exactly 5 visible instances.,thumbtack,,small_items,,,,thumbtack,small_items,5,,,,,,,object_1,
combined_attribute_cardinality_033_attr_presence_object_1,combined_attribute_cardinality_033,attribute_presence,The visual attribute 'matte black' should be clearly present in the image.,,,,,,,,,,matte black,material_finish,matte black,material_finish,,,,object_1
combined_attribute_cardinality_033_attr_presence_object_2,combined_attribute_cardinality_033,attribute_presence,The visual attribute 'red-and-white striped' should be clearly present in the image.,,,,,,,,,,red-and-white striped,pattern_texture,,,red-and-white striped,pattern_texture,,object_2
combined_attribute_cardinality_033_attr_binding_object_1,combined_attribute_cardinality_033,attribute_binding,The thumbtack in object_1 should have the 'matte black' visual attribute.,thumbtack,,small_items,,,,thumbtack,small_items,,matte black,material_finish,matte black,material_finish,,,object_1,object_1
combined_attribute_cardinality_033_attr_binding_object_2,combined_attribute_cardinality_033,attribute_binding,The cutting board in object_2 should have the 'red-and-white striped' visual attribute.,,cutting board,,surfaces,,,cutting board,surfaces,,red-and-white striped,pattern_texture,,,red-and-white striped,pattern_texture,object_2,object_2
combined_attribute_cardinality_034_identity_object_1,combined_attribute_cardinality_034,object_identity,The object in object_1 should be identifiable as a thumbtack.,thumbtack,,small_items,,,,thumbtack,small_items,,,,,,,,object_1,
combined_attribute_cardinality_034_identity_object_2,combined_attribute_cardinality_034,object_identity,The object in object_2 should be identifiable as a sheet of paper.,,sheet of paper,,surfaces,,,sheet of paper,surfaces,,,,,,,,object_2,
combined_attribute_cardinality_034_cardinality,combined_attribute_cardinality_034,cardinality,The dominant generated object group corresponding to the requested thumbtack slot should contain exactly 5 visible instances.,thumbtack,,small_items,,,,thumbtack,small_items,5,,,,,,,object_1,
combined_attribute_cardinality_034_attr_presence_object_1,combined_attribute_cardinality_034,attribute_presence,The visual attribute 'matte black' should be clearly present in the image.,,,,,,,,,,matte black,material_finish,matte black,material_finish,,,,object_1
combined_attribute_cardinality_034_attr_presence_object_2,combined_attribute_cardinality_034,attribute_presence,The visual attribute 'white speckled' should be clearly present in the image.,,,,,,,,,,white speckled,pattern_texture,,,white speckled,pattern_texture,,object_2
