image_id,prompt_id,provider,model_name,constraint_id,constraint_type,vlm_label,vlm_reason,parse_status,raw_response
job_0146_gemini_2_5_flash_image_00,single_cardinality_013,google,gemini-2.5-flash-image,single_cardinality_013_identity_object_1,object_identity,ambiguous,The objects resemble coins but are unusually large and may be medallions or replicas.,success,"{""label"": ""ambiguous"", ""reason"": ""The objects resemble coins but are unusually large and may be medallions or replicas.""}"
job_0146_gemini_2_5_flash_image_00,single_cardinality_013,google,gemini-2.5-flash-image,single_cardinality_013_cardinality,cardinality,fail,There are only four clearly visible coins on the table.,success,"{""label"": ""fail"", ""reason"": ""There are only four clearly visible coins on the table.""}"
job_0147_gpt_image_1_00,single_cardinality_022,openai,gpt-image-1,single_cardinality_022_identity_object_1,object_identity,pass,There are several clearly identifiable bottle caps in the image.,success,"{""label"": ""pass"", ""reason"": ""There are several clearly identifiable bottle caps in the image.""}"
job_0147_gpt_image_1_00,single_cardinality_022,openai,gpt-image-1,single_cardinality_022_cardinality,cardinality,pass,There are exactly 6 clearly visible bottle caps.,success,"{""label"": ""pass"", ""reason"": ""There are exactly 6 clearly visible bottle caps.""}"
job_0148_gemini_2_5_flash_image_00,single_cardinality_024,google,gemini-2.5-flash-image,single_cardinality_024_identity_object_1,object_identity,pass,There are several clearly identifiable small paper clips on the table.,success,"{""label"": ""pass"", ""reason"": ""There are several clearly identifiable small paper clips on the table.""}"
job_0148_gemini_2_5_flash_image_00,single_cardinality_024,google,gemini-2.5-flash-image,single_cardinality_024_cardinality,cardinality,pass,There are exactly six clearly visible small paper clips.,success,"{""label"": ""pass"", ""reason"": ""There are exactly six clearly visible small paper clips.""}"
job_0149_gpt_image_1_00,single_cardinality_006,openai,gpt-image-1,single_cardinality_006_identity_object_1,object_identity,pass,Three clearly identifiable standard sewing buttons are visible.,success,"{""label"": ""pass"", ""reason"": ""Three clearly identifiable standard sewing buttons are visible.""}"
job_0149_gpt_image_1_00,single_cardinality_006,openai,gpt-image-1,single_cardinality_006_cardinality,cardinality,pass,There are exactly three clearly visible standard sewing buttons.,success,"{""label"": ""pass"", ""reason"": ""There are exactly three clearly visible standard sewing buttons.""}"
job_0150_gemini_2_5_flash_image_00,single_cardinality_023,google,gemini-2.5-flash-image,single_cardinality_023_identity_object_1,object_identity,pass,Several clearly identifiable small flat washers are visible on the table.,success,"{""label"": ""pass"", ""reason"": ""Several clearly identifiable small flat washers are visible on the table.""}"
job_0150_gemini_2_5_flash_image_00,single_cardinality_023,google,gemini-2.5-flash-image,single_cardinality_023_cardinality,cardinality,fail,There are seven small flat washers visible.,success,"{""label"": ""fail"", ""reason"": ""There are seven small flat washers visible.""}"
job_0151_gpt_image_1_00,single_cardinality_019,openai,gpt-image-1,single_cardinality_019_identity_object_1,object_identity,ambiguous,The round objects resemble coins but lack clear markings or features to confidently identify them as coins.,success,"{""label"": ""ambiguous"", ""reason"": ""The round objects resemble coins but lack clear markings or features to confidently identify them as coins.""}"
job_0151_gpt_image_1_00,single_cardinality_019,openai,gpt-image-1,single_cardinality_019_cardinality,cardinality,fail,There are seven clearly visible coins in the image.,success,"{""label"": ""fail"", ""reason"": ""There are seven clearly visible coins in the image.""}"
job_0152_gemini_2_5_flash_image_00,single_cardinality_014,google,gemini-2.5-flash-image,single_cardinality_014_identity_object_1,object_identity,pass,There are several clearly identifiable small flat washers visible on the cloth.,success,"{""label"": ""pass"", ""reason"": ""There are several clearly identifiable small flat washers visible on the cloth.""}"
job_0152_gemini_2_5_flash_image_00,single_cardinality_014,google,gemini-2.5-flash-image,single_cardinality_014_cardinality,cardinality,fail,There are only four clearly visible small flat washers.,success,"{""label"": ""fail"", ""reason"": ""There are only four clearly visible small flat washers.""}"
job_0153_gpt_image_1_00,single_cardinality_008,openai,gpt-image-1,single_cardinality_008_identity_object_1,object_identity,pass,There are four clearly identifiable small flat washers in the image.,success,"{""label"": ""pass"", ""reason"": ""There are four clearly identifiable small flat washers in the image.""}"
job_0153_gpt_image_1_00,single_cardinality_008,openai,gpt-image-1,single_cardinality_008_cardinality,cardinality,pass,There are exactly 4 clearly visible small flat washers.,success,"{""label"": ""pass"", ""reason"": ""There are exactly 4 clearly visible small flat washers.""}"
job_0154_gemini_2_5_flash_image_00,single_cardinality_018,google,gemini-2.5-flash-image,single_cardinality_018_identity_object_1,object_identity,pass,There are clearly identifiable thin rubber bands on the desk.,success,"{""label"": ""pass"", ""reason"": ""There are clearly identifiable thin rubber bands on the desk.""}"
job_0154_gemini_2_5_flash_image_00,single_cardinality_018,google,gemini-2.5-flash-image,single_cardinality_018_cardinality,cardinality,fail,Only four thin rubber bands are clearly visible.,success,"{""label"": ""fail"", ""reason"": ""Only four thin rubber bands are clearly visible.""}"
job_0155_gpt_image_1_00,single_cardinality_017,openai,gpt-image-1,single_cardinality_017_identity_object_1,object_identity,pass,There are several clearly identifiable small paper clips in the image.,success,"{""label"": ""pass"", ""reason"": ""There are several clearly identifiable small paper clips in the image.""}"
job_0155_gpt_image_1_00,single_cardinality_017,openai,gpt-image-1,single_cardinality_017_cardinality,cardinality,pass,There are exactly 5 clearly visible small paper clips.,success,"{""label"": ""pass"", ""reason"": ""There are exactly 5 clearly visible small paper clips.""}"
job_0156_gemini_2_5_flash_image_00,single_cardinality_001,google,gemini-2.5-flash-image,single_cardinality_001_identity_object_1,object_identity,pass,There are several clearly identifiable bottle caps visible on the table.,success,"{""label"": ""pass"", ""reason"": ""There are several clearly identifiable bottle caps visible on the table.""}"
job_0156_gemini_2_5_flash_image_00,single_cardinality_001,google,gemini-2.5-flash-image,single_cardinality_001_cardinality,cardinality,pass,There are exactly three clearly visible bottle caps in the image.,success,"{""label"": ""pass"", ""reason"": ""There are exactly three clearly visible bottle caps in the image.""}"
job_0157_gpt_image_1_00,single_spatial_013,openai,gpt-image-1,single_spatial_013_identity_object_1,object_identity,ambiguous,The round object resembles a coin but lacks clear markings to confidently identify it as one.,success,"{""label"": ""ambiguous"", ""reason"": ""The round object resembles a coin but lacks clear markings to confidently identify it as one.""}"
job_0157_gpt_image_1_00,single_spatial_013,openai,gpt-image-1,single_spatial_013_identity_object_2,object_identity,pass,A clearly identifiable cup is present in the image.,success,"{""label"": ""pass"", ""reason"": ""A clearly identifiable cup is present in the image.""}"
job_0157_gpt_image_1_00,single_spatial_013,openai,gpt-image-1,single_spatial_013_spatial,spatial_relation,pass,The coin is clearly visible outside the cup.,success,"{""label"": ""pass"", ""reason"": ""The coin is clearly visible outside the cup.""}"
job_0158_gemini_2_5_flash_image_00,single_spatial_021,google,gemini-2.5-flash-image,single_spatial_021_identity_object_1,object_identity,pass,A clearly identifiable cutting board is present in the image.,success,"{""label"": ""pass"", ""reason"": ""A clearly identifiable cutting board is present in the image.""}"
job_0158_gemini_2_5_flash_image_00,single_spatial_021,google,gemini-2.5-flash-image,single_spatial_021_identity_object_2,object_identity,pass,A clearly identifiable standard safety pin is visible on the cutting board.,success,"{""label"": ""pass"", ""reason"": ""A clearly identifiable standard safety pin is visible on the cutting board.""}"
job_0158_gemini_2_5_flash_image_00,single_spatial_021,google,gemini-2.5-flash-image,single_spatial_021_spatial,spatial_relation,pass,A standard safety pin is clearly visible on top of a cutting board.,success,"{""label"": ""pass"", ""reason"": ""A standard safety pin is clearly visible on top of a cutting board.""}"
job_0159_gpt_image_1_00,single_spatial_016,openai,gpt-image-1,single_spatial_016_identity_object_1,object_identity,pass,A clearly identifiable thumbtack is present in the image.,success,"{""label"": ""pass"", ""reason"": ""A clearly identifiable thumbtack is present in the image.""}"
job_0159_gpt_image_1_00,single_spatial_016,openai,gpt-image-1,single_spatial_016_identity_object_2,object_identity,pass,A clearly identifiable serving bowl is present in the image.,success,"{""label"": ""pass"", ""reason"": ""A clearly identifiable serving bowl is present in the image.""}"
job_0159_gpt_image_1_00,single_spatial_016,openai,gpt-image-1,single_spatial_016_spatial,spatial_relation,pass,The thumbtack is clearly positioned outside the serving bowl.,success,"{""label"": ""pass"", ""reason"": ""The thumbtack is clearly positioned outside the serving bowl.""}"
job_0160_gemini_2_5_flash_image_00,single_spatial_018,google,gemini-2.5-flash-image,single_spatial_018_identity_object_1,object_identity,pass,A clearly identifiable serving bowl filled with salad is present in the image.,success,"{""label"": ""pass"", ""reason"": ""A clearly identifiable serving bowl filled with salad is present in the image.""}"
job_0160_gemini_2_5_flash_image_00,single_spatial_018,google,gemini-2.5-flash-image,single_spatial_018_identity_object_2,object_identity,pass,A small paper clip is clearly visible near the center foreground on the picnic blanket.,success,"{""label"": ""pass"", ""reason"": ""A small paper clip is clearly visible near the center foreground on the picnic blanket.""}"
job_0160_gemini_2_5_flash_image_00,single_spatial_018,google,gemini-2.5-flash-image,single_spatial_018_spatial,spatial_relation,pass,The serving bowl is clearly to the right of a small paper clip.,success,"{""label"": ""pass"", ""reason"": ""The serving bowl is clearly to the right of a small paper clip.""}"
job_0161_gpt_image_1_00,single_spatial_007,openai,gpt-image-1,single_spatial_007_identity_object_1,object_identity,pass,A clearly identifiable standard safety pin is visible on the left side of the image.,success,"{""label"": ""pass"", ""reason"": ""A clearly identifiable standard safety pin is visible on the left side of the image.""}"
job_0161_gpt_image_1_00,single_spatial_007,openai,gpt-image-1,single_spatial_007_identity_object_2,object_identity,pass,A clearly identifiable plate is present in the center of the image.,success,"{""label"": ""pass"", ""reason"": ""A clearly identifiable plate is present in the center of the image.""}"
job_0161_gpt_image_1_00,single_spatial_007,openai,gpt-image-1,single_spatial_007_spatial,spatial_relation,pass,A standard safety pin is clearly visible to the left of the plate.,success,"{""label"": ""pass"", ""reason"": ""A standard safety pin is clearly visible to the left of the plate.""}"
